! time                    frank_diameter          perfect_diameter        faulted_diameter        void_diameter           
  2.250000000000000E+003  9.781418594208717E-001  3.795106646494522E+000  2.147977741379955E+000  2.560158852943853E-001
  2.300000000000000E+003  9.787387471956762E-001  3.808408047051845E+000  2.160053506005325E+000  2.560221206847249E-001
  2.350000000000000E+003  9.793234925639814E-001  3.821347962268597E+000  2.171958999123334E+000  2.560283160368759E-001
  2.400000000000000E+003  9.798965565315754E-001  3.833943866753486E+000  2.183699704701485E+000  2.560344723489811E-001
  2.450000000000000E+003  9.804583743763575E-001  3.846212054692547E+000  2.195280847710831E+000  2.560405905760075E-001
  2.500000000000000E+003  9.810093575627561E-001  3.858167740847155E+000  2.206707416101412E+000  2.560466716309623E-001
  2.550000000000000E+003  9.815498954795886E-001  3.869825151203337E+000  2.217984178827479E+000  2.560527163868141E-001
  2.600000000000000E+003  9.820803570201943E-001  3.881197604490060E+000  2.229115701354212E+000  2.560587256785787E-001
  2.650000000000000E+003  9.826010920216084E-001  3.892297585628696E+000  2.240106359317772E+000  2.560647003053766E-001
  2.700000000000000E+003  9.831124325775926E-001  3.903136812038395E+000  2.250960350709626E+000  2.560706410323980E-001
  2.750000000000000E+003  9.836146942386036E-001  3.913726293603035E+000  2.261681706824868E+000  2.560765485927581E-001
  2.800000000000000E+003  9.841081771102282E-001  3.924076387002854E+000  2.272274302149359E+000  2.560824236892414E-001
  2.850000000000000E+003  9.845931668602956E-001  3.934196845025585E+000  2.282741863323557E+000  2.560882669959378E-001
  2.900000000000000E+003  9.850699356436857E-001  3.944096861396014E+000  2.293087977296782E+000  2.560940791597783E-001
  2.950000000000000E+003  9.855387429528484E-001  3.953785111597167E+000  2.303316098768225E+000  2.560998608019747E-001
  3.000000000000000E+003  9.859998364011403E-001  3.963269790099912E+000  2.313429556997491E+000  2.561056125193737E-001
  3.050000000000000E+003  9.864534524453197E-001  3.972558644368364E+000  2.323431562056403E+000  2.561113348857262E-001
  3.100000000000000E+003  9.868998170528361E-001  3.981659005965928E+000  2.333325210584495E+000  2.561170284528821E-001
  3.150000000000000E+003  9.873391463189681E-001  3.990577819049741E+000  2.343113491102759E+000  2.561226937519137E-001
  3.200000000000000E+003  9.877716470383185E-001  3.999321666508669E+000  2.352799288933375E+000  2.561283312941741E-001
