! time                    int_density             frank_density           perfect_density         vac_density             faulted_density         void_density            
  2.200000000000000E+002  1.478184041522618E-007  2.626273732773865E-001  8.358934024541081E-008  2.210701212835528E-002  1.931015385539442E-001  1.574599305977761E-011
  2.300000000000000E+002  1.429526237250224E-007  2.722106022808403E-001  8.074144789801967E-008  2.138908955543221E-002  1.993150490249521E-001  1.528037154025324E-011
  2.400000000000000E+002  1.384452657101554E-007  2.817053784502942E-001  7.810970810299757E-008  2.072405253470222E-002  2.054142704359995E-001  1.484794633751516E-011
  2.500000000000000E+002  1.342574246632076E-007  2.911150079694734E-001  7.566994927205481E-008  2.010613362898273E-002  2.114037329053992E-001  1.444515001640800E-011
  2.600000000000000E+002  1.303556354585924E-007  3.004425747757923E-001  7.340148632603377E-008  1.953037764604040E-002  2.172877075001567E-001  1.406891371171237E-011
  2.700000000000000E+002  1.267109573046169E-007  3.096909630671211E-001  7.128651409960589E-008  1.899250366941206E-002  2.230702236969323E-001  1.371658279715350E-011
  2.800000000000000E+002  1.232982360038020E-007  3.188628766650374E-001  6.930962296925360E-008  1.848879421593296E-002  2.287550859505317E-001  1.338584910779523E-011
  3.000000000000000E+002  1.171100492021141E-007  3.369171186790053E-001  6.573365494226829E-008  1.757510392581481E-002  2.397684636929674E-001  1.278339991117134E-011
  3.200000000000000E+002  1.116112339413009E-007  3.546998558682911E-001  6.256515849441187E-008  1.676292530142414E-002  2.504446231456509E-001  1.224573557870861E-011
  3.400000000000000E+002  1.066903133698311E-007  3.722269871527641E-001  5.973681315298680E-008  1.603582212638211E-002  2.608038616385696E-001  1.176241241549984E-011
  3.600000000000000E+002  1.022586070190677E-007  3.895128281907155E-001  5.719537975691631E-008  1.538071894012092E-002  2.708655315808080E-001  1.132518752110873E-011
  3.800000000000000E+002  9.824475504562682E-008  4.065703327509481E-001  5.489822461783156E-008  1.478710718879635E-002  2.806475902328380E-001  1.092744370589996E-011
  4.000000000000000E+002  9.459070319609564E-008  4.234112740341127E-001  5.281080947637008E-008  1.424644425785048E-002  2.901665603330010E-001  1.056379663865427E-011
  4.200000000000000E+002  9.124874416447229E-008  4.400463951590959E-001  5.090485745929668E-008  1.375171368765434E-002  2.994376064827364E-001  1.022981651392968E-011
  4.400000000000000E+002  8.817931074295376E-008  4.564855349439577E-001  4.915699443686434E-008  1.329709826569513E-002  3.084746440118498E-001  9.921823404592843E-012
  4.600000000000000E+002  8.534930900961589E-008  4.727377338902796E-001  4.754772886124052E-008  1.287773364151599E-002  3.172904526326515E-001  9.636733630748436E-012
  4.800000000000000E+002  8.273084425478763E-008  4.888113241896371E-001  4.606067597283022E-008  1.248952027985707E-002  3.258967848939749E-001  9.371942654947766E-012
